manifesto_id,text,cmp_code,eu_code
31624_201706,"·               Etablir une procédure nouvelle applicable aux plus hauts emplois pour éviter les nominations de complaisance : soumission, après audition, à une véritable approbation parlementaire.",304,NA
31624_201706,"·               Nommer un gouvernement d’unité nationale composé d’hommes et de femmes issus des grandes familles de pensée de notre pays, à l’exception des extrêmes qui n’adhèrent pas aux valeurs sur lesquelles notre civilisation repose.",606.1,NA
31624_201706,"·               Ouvrir la majorité parlementaire à toutes celles et tous ceux qui se reconnaissent dans le projet présidentiel choisi par les Français le 6 mai, capables de privilégier l’intérêt du pays sur l’intérêt d’un parti.",606.1,NA
31624_201706,·               Incarner une présidence impartiale.,303,NA
31624_201706,"·                Le Président est celui qui inspire l'action politique, qui en garantit la concrétisation.",305.3,NA
31624_201706,"·               Il a le devoir de fédérer, de représenter le peuple tout entier.",606.1,NA
31624_201706,"·                C'est pourquoi, il ne peut être un chef de parti.",202.1,NA
31624_201706,"·               Rendre compte régulièrement aux Français des grands enjeux de notre pays, de l’Europe et du monde.",202.1,NA
31624_201706,·               Réduire le salaire du Président et des ministres de 10 %.,303,NA
31624_201706,·               Réduire le train de vie de l’Elysée de 20 %.,303,NA
31624_201706,·               Confier au Premier ministre la conduite de l’action gouvernementale et la mise en œuvre des orientations du projet présidentiel.,305.3,NA
31624_201706,·                Le Premier ministre doit disposer de l’autonomie nécessaire pour définir les voies et moyens.,305.3,NA
31624_201706,"·                Il remplit une mission de coordination ministérielle permanente, rehaussée par sa responsabilité politique devant l’Assemblée nationale.",305.3,NA
31624_201706,"·               Renforcer les pouvoirs du Parlement qui est le lieu du débat démocratique, de la confection des lois et du contrôle de l’action gouvernementale.",202.1,NA
31624_201706,·               Créer une Autorité indépendante chargée de la vérification de l’application de la loi.,303,NA
31624_201706,Les corps intermédiaires,H,NA
31624_201706,"Aux côtés de la démocratie politique et des institutions élues, il y a la démocratie sociale et les corps intermédiaires.",701,NA
31624_201706,"Ils sont pour nous des partenaires de l’Etat, qui les traitera d’égal à égal, en les considérant, en les écoutant, en les respectant.",701,NA
31624_201706,"Parce qu’il n’y a pas de démocratie viable sans corps intermédiaires, sans syndicats, sans presse libre, sans associations.",701,NA
31624_201706,"·               Ouvrir, dès la fin du processus électoral, un travail approfondi qui pourra prendre plusieurs mois sur l'évolution de la démocratie sociale en France, et dont l’objectif est de constitutionnaliser ses grands principes.",701,NA
31624_201706,·               Présenter la loi de 1901 et sensibiliser à la création d'association dans les programmes d'éducation civique au collège et au lycée.,606.1,NA
31624_201706,"·               Etablir un cadre juridique pour l’emploi du bénévole associatif, défini et protégé par la loi.",606.1,NA
31624_201706,"·                Sans toucher au principe de la gratuité de l’engagement, permettre un remboursement plus facile des frais engagés par les bénévoles, et une prise en compte de leurs acquis et de leur expérience.",606.1,NA
31624_201706,"·               Renforcer le Haut Conseil à la vie associative, pour en faire un vrai lieu de débats et d'échanges où les associations pourront s'exprimer.",606.1,NA
31624_201706,"·               Créer des bourses d’engagement, par exemple pour les jeunes ou les personnes retraitées, afin de soutenir des actions associatives reconnues.",606.1,NA
31624_201706,·               Reconnaître l’engagement associatif dans la validation des acquis pour l’obtention d’un diplôme.,606.1,NA
